Series;Time;Value
Alliance  (Failed - False) ;2019-05-25T16:06:38.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:40.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:42.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:44.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:46.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:48.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:50.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:52.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:54.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:56.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:58.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:00.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:02.000Z;2.1442124959999944
Alliance  (Failed - False) ;2019-05-25T16:07:04.000Z;1.6980890560000006
Alliance  (Failed - False) ;2019-05-25T16:07:06.000Z;1.5579883753333374
Alliance  (Failed - False) ;2019-05-25T16:07:08.000Z;1.473015064000002
Alliance  (Failed - False) ;2019-05-25T16:07:10.000Z;1.256578162750003
Alliance  (Failed - False) ;2019-05-25T16:07:12.000Z;1.2581156783333352
Alliance  (Failed - False) ;2019-05-25T16:07:14.000Z;1.2482800104999965
Alliance  (Failed - False) ;2019-05-25T16:07:16.000Z;1.2482800104999965
Alliance  (Failed - False) ;2019-05-25T16:07:18.000Z;1.2784648909999985
Alliance  (Failed - False) ;2019-05-25T16:07:20.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:22.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:24.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:26.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:28.000Z;16.622790124999995
Alliance  (Failed - False) ;2019-05-25T16:07:30.000Z;16.622790124999995
Alliance  (Failed - False) ;2019-05-25T16:07:32.000Z;16.622790124999995
Alliance  (Failed - False) ;2019-05-25T16:07:34.000Z;16.622790124999995
Alliance  (Failed - False) ;2019-05-25T16:07:36.000Z;16.622790124999995
Alliance  (Failed - False) ;2019-05-25T16:07:38.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:40.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:42.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:44.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:46.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:48.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:50.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:52.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:54.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:56.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:07:58.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:00.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:02.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:04.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:06.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:08.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:10.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:12.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:14.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:16.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:18.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:20.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:22.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:24.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:26.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:28.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:30.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:32.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:34.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:36.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:38.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:40.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:42.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:44.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:46.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:08:48.000Z;1.728888304999998
Alliance  (Failed - False) ;2019-05-25T16:08:50.000Z;1.506286880999994
Alliance  (Failed - False) ;2019-05-25T16:08:52.000Z;1.4375896349999948
Alliance  (Failed - False) ;2019-05-25T16:08:54.000Z;1.4375896349999948
Alliance  (Failed - False) ;2019-05-25T16:08:56.000Z;1.3914803987499977
Alliance  (Failed - False) ;2019-05-25T16:08:58.000Z;1.263984064749998
Alliance  (Failed - False) ;2019-05-25T16:09:00.000Z;1.306571894000001
Alliance  (Failed - False) ;2019-05-25T16:09:02.000Z;1.2888735075
Alliance  (Failed - False) ;2019-05-25T16:09:04.000Z;1.3007804466666641
Alliance  (Failed - False) ;2019-05-25T16:09:06.000Z;1.3417191854999972
Alliance  (Failed - False) ;2019-05-25T16:09:08.000Z;1.2294015969999919
Alliance  (Failed - False) ;2019-05-25T16:09:10.000Z;1.2294015969999919
Alliance  (Failed - False) ;2019-05-25T16:09:12.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:14.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:16.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:18.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:20.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:22.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:24.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:26.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:28.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:30.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:32.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:34.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:36.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:09:38.000Z;1.36202626299999
Alliance  (Failed - False) ;2019-05-25T16:09:40.000Z;1.36202626299999
Alliance  (Failed - False) ;2019-05-25T16:09:42.000Z;1.36202626299999
Alliance  (Failed - False) ;2019-05-25T16:09:44.000Z;1.36202626299999
Alliance  (Failed - False) ;2019-05-25T16:09:46.000Z;1.36202626299999
Alliance  (Failed - False) ;2019-05-25T16:09:48.000Z;2.137018893000004
Alliance  (Failed - False) ;2019-05-25T16:09:50.000Z;2.137018893000004
Alliance  (Failed - False) ;2019-05-25T16:09:52.000Z;1.9691351864999973
Alliance  (Failed - False) ;2019-05-25T16:09:54.000Z;1.7414049340000017
Alliance  (Failed - False) ;2019-05-25T16:09:56.000Z;1.7414049340000017
Alliance  (Failed - False) ;2019-05-25T16:09:58.000Z;1.4558199000000038
Alliance  (Failed - False) ;2019-05-25T16:10:00.000Z;1.3894476332500005
Alliance  (Failed - False) ;2019-05-25T16:10:02.000Z;1.2521796843333373
Alliance  (Failed - False) ;2019-05-25T16:10:04.000Z;1.235297312
Alliance  (Failed - False) ;2019-05-25T16:10:06.000Z;1.1903308329999902
Alliance  (Failed - False) ;2019-05-25T16:10:08.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:10.000Z;NaN
